drop_id,drop_path,category,container_path,container_type,weight,item_id,quantity_min,quantity_max
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[9],Single,5,Armor_Thorium_Hands,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[10],Single,5,Armor_Thorium_Head,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[11],Single,5,Armor_Thorium_Legs,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[12],Single,10,Weapon_Battleaxe_Iron,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[13],Single,10,Weapon_Daggers_Iron,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[14],Single,10,Weapon_Mace_Iron,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[15],Single,10,Weapon_Sword_Iron,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[16],Single,10,Weapon_Shield_Iron,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[17],Single,10,Weapon_Shortbow_Iron,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[18],Single,25,Tool_Hatchet_Iron,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[19],Single,25,Tool_Pickaxe_Iron,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[20],Single,20,Armor_Iron_Chest,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[21],Single,20,Armor_Iron_Hands,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[22],Single,20,Armor_Iron_Head,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[23],Single,20,Armor_Iron_Legs,1,1
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[2]/Containers[24],Single,75,Weapon_Arrow_Crude,4,9
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[3]/Containers[0],Single,5,Wood_Fir_Trunk,4,10
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[3]/Containers[1],Single,5,Wood_Poisoned_Trunk,4,10
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[3]/Containers[2],Single,5,Wood_Bamboo_Trunk,4,10
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[3]/Containers[3],Single,5,Wood_Jungle_Trunk,4,10
Zone4_Encounters_Tier2,Server/Drops/Prefabs/Zone4_Encounters_Tier2.json,Prefabs,Container/Containers[3]/Containers[4],Single,5,Wood_Petrified_Trunk,4,10
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[0],Single,10,Ingredient_Fabric_Scrap_Cindercloth,2,6
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[1],Single,10,Ingredient_Fire_Essence,2,6
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[2],Single,5,Ingredient_Leather_Light,1,3
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[3],Single,7,Ingredient_Leather_Medium,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[4],Single,3,Ingredient_Leather_Heavy,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[5],Single,1,Ingredient_Powder_Boom,1,3
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[6],Single,5,Ingredient_Fibre,4,9
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[7],Single,3,Ingredient_Stick,3,5
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[8],Single,1,Ingredient_Tree_Sap,2,3
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[9],Single,3,Ingredient_Charcoal,5,16
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[10],Single,12,Ore_Cobalt,2,4
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[11],Single,16,Ore_Adamantite,3,5
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[12],Single,5,Ore_Silver,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[13],Single,3,Ore_Gold,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[14],Single,2,Ingredient_Bar_Silver,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[15],Single,1,Ingredient_Bar_Gold,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[16],Single,4,Ingredient_Bar_Cobalt,1,3
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[17],Single,3,Ingredient_Bar_Adamantite,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[0]/Containers[18],Single,1,Tool_Repair_Kit_Iron,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[0],Single,5,Plant_Seeds_Onion,2,3
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[1],Single,5,Plant_Seeds_Potato,2,3
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[2],Single,2,Food_Vegetable_Cooked,1,3
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[3],Single,2,Food_Wildmeat_Cooked,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[4],Single,2,Food_Fish_Grilled,1,3
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[5],Single,2,Food_Kebab_Mushroom,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[6],Single,2,Food_Kebab_Fruit,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[7],Single,2,Food_Kebab_Meat,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[8],Single,2,Food_Kebab_Vegetable,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[9],Single,5,Potion_Health_Lesser,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[10],Single,5,Potion_Stamina_Lesser,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[11],Single,3,Potion_Signature_Lesser,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[12],Single,2,Potion_Health_Greater,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[13],Single,2,Potion_Stamina_Greater,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[1]/Containers[14],Single,1,Potion_Signature_Greater,1,2
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[0],Single,2,Weapon_Battleaxe_Cobalt,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[1],Single,2,Weapon_Daggers_Cobalt,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[2],Single,2,Weapon_Mace_Cobalt,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[3],Single,2,Weapon_Sword_Cobalt,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[4],Single,2,Weapon_Shield_Cobalt,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[5],Single,2,Weapon_Shortbow_Cobalt,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[6],Single,3,Tool_Hatchet_Cobalt,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[7],Single,3,Tool_Pickaxe_Cobalt,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[8],Single,3,Armor_Cobalt_Chest,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[9],Single,3,Armor_Cobalt_Hands,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[10],Single,3,Armor_Cobalt_Head,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[11],Single,3,Armor_Cobalt_Legs,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[12],Single,10,Weapon_Battleaxe_Thorium,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[13],Single,10,Weapon_Daggers_Thorium,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[14],Single,10,Weapon_Mace_Thorium,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[15],Single,10,Weapon_Sword_Thorium,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[16],Single,10,Weapon_Shield_Thorium,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[17],Single,10,Weapon_Shortbow_Thorium,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[18],Single,25,Tool_Hatchet_Thorium,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[19],Single,25,Tool_Pickaxe_Thorium,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[20],Single,20,Armor_Thorium_Chest,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[21],Single,20,Armor_Thorium_Hands,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[22],Single,20,Armor_Thorium_Head,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[23],Single,20,Armor_Thorium_Legs,1,1
Zone4_Encounters_Tier3,Server/Drops/Prefabs/Zone4_Encounters_Tier3.json,Prefabs,Container/Containers[2]/Containers[24],Single,75,Weapon_Arrow_Crude,5,12
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[0],Single,10,Ingredient_Fabric_Scrap_Cindercloth,3,8
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[1],Single,10,Ingredient_Fire_Essence,3,8
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[2],Single,3,Ingredient_Leather_Light,2,5
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[3],Single,6,Ingredient_Leather_Medium,2,4
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[4],Single,6,Ingredient_Leather_Heavy,1,2
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[5],Single,1,Ingredient_Powder_Boom,2,4
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[6],Single,5,Ingredient_Fibre,5,10
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[7],Single,3,Ingredient_Stick,4,6
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[8],Single,1,Ingredient_Tree_Sap,3,4
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[9],Single,3,Ingredient_Charcoal,3,11
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[10],Single,6,Ore_Silver,3,4
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[11],Single,4,Ore_Gold,2,3
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[12],Single,3,Ingredient_Bar_Silver,1,2
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[13],Single,2,Ingredient_Bar_Gold,1,2
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[14],Single,10,Ingredient_Bar_Cobalt,2,5
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[15],Single,10,Ingredient_Bar_Adamantite,2,4
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[0]/Containers[16],Single,1,Tool_Repair_Kit_Iron,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[0],Single,5,Plant_Seeds_Onion,2,3
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[1],Single,5,Plant_Seeds_Potato,2,3
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[2],Single,5,Potion_Health_Lesser,1,2
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[3],Single,5,Potion_Stamina_Lesser,1,2
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[4],Single,3,Potion_Signature_Lesser,1,2
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[5],Single,2,Potion_Health_Greater,1,2
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[6],Single,2,Potion_Stamina_Greater,1,2
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[1]/Containers[7],Single,1,Potion_Signature_Greater,1,2
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[0],Single,3,Weapon_Battleaxe_Cobalt,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[1],Single,3,Weapon_Daggers_Cobalt,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[2],Single,3,Weapon_Mace_Cobalt,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[3],Single,3,Weapon_Sword_Cobalt,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[4],Single,3,Weapon_Shield_Cobalt,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[5],Single,3,Weapon_Shortbow_Cobalt,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[6],Single,5,Tool_Hatchet_Cobalt,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[7],Single,5,Tool_Pickaxe_Cobalt,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[8],Single,5,Armor_Cobalt_Chest,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[9],Single,5,Armor_Cobalt_Hands,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[10],Single,5,Armor_Cobalt_Head,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[11],Single,5,Armor_Cobalt_Legs,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[12],Single,10,Weapon_Battleaxe_Thorium,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[13],Single,10,Weapon_Daggers_Thorium,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[14],Single,10,Weapon_Mace_Thorium,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[15],Single,10,Weapon_Sword_Thorium,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[16],Single,10,Weapon_Shield_Thorium,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[17],Single,10,Weapon_Shortbow_Thorium,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[18],Single,25,Tool_Hatchet_Thorium,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[19],Single,25,Tool_Pickaxe_Thorium,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[20],Single,20,Armor_Thorium_Chest,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[21],Single,20,Armor_Thorium_Hands,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[22],Single,20,Armor_Thorium_Head,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[23],Single,20,Armor_Thorium_Legs,1,1
Zone4_Encounters_Tier4,Server/Drops/Prefabs/Zone4_Encounters_Tier4.json,Prefabs,Container/Containers[2]/Containers[24],Single,75,Weapon_Arrow_Crude,5,12
Zone4_Undead_Tier1,Server/Drops/Prefabs/Zone4_Undead_Tier1.json,Prefabs,Container/Containers[0]/Containers[0],Single,9,Ingredient_Fabric_Scrap_Linen,1,2
Zone4_Undead_Tier1,Server/Drops/Prefabs/Zone4_Undead_Tier1.json,Prefabs,Container/Containers[0]/Containers[1],Single,9,Ingredient_Bone_Fragment,1,2
Zone4_Undead_Tier1,Server/Drops/Prefabs/Zone4_Undead_Tier1.json,Prefabs,Container/Containers[0]/Containers[2],Single,1,Armor_Steel_Ancient_Chest,1,1
Zone4_Undead_Tier1,Server/Drops/Prefabs/Zone4_Undead_Tier1.json,Prefabs,Container/Containers[0]/Containers[3],Single,1,Armor_Steel_Ancient_Hands,1,1
Zone4_Undead_Tier1,Server/Drops/Prefabs/Zone4_Undead_Tier1.json,Prefabs,Container/Containers[0]/Containers[4],Single,1,Armor_Steel_Ancient_Head,1,1
Zone4_Undead_Tier1,Server/Drops/Prefabs/Zone4_Undead_Tier1.json,Prefabs,Container/Containers[0]/Containers[5],Single,1,Armor_Steel_Ancient_Legs,1,1
Zone4_Undead_Tier1,Server/Drops/Prefabs/Zone4_Undead_Tier1.json,Prefabs,Container/Containers[0]/Containers[6],Single,1,Weapon_Crossbow_Ancient_Steel,1,1
Zone4_Undead_Tier2,Server/Drops/Prefabs/Zone4_Undead_Tier2.json,Prefabs,Container/Containers[0]/Containers[0],Single,9,Ingredient_Fabric_Scrap_Linen,1,2
Zone4_Undead_Tier2,Server/Drops/Prefabs/Zone4_Undead_Tier2.json,Prefabs,Container/Containers[0]/Containers[1],Single,9,Ingredient_Bone_Fragment,1,2
Zone4_Undead_Tier2,Server/Drops/Prefabs/Zone4_Undead_Tier2.json,Prefabs,Container/Containers[0]/Containers[2],Single,1,Armor_Steel_Ancient_Chest,1,1
Zone4_Undead_Tier2,Server/Drops/Prefabs/Zone4_Undead_Tier2.json,Prefabs,Container/Containers[0]/Containers[3],Single,1,Armor_Steel_Ancient_Hands,1,1
Zone4_Undead_Tier2,Server/Drops/Prefabs/Zone4_Undead_Tier2.json,Prefabs,Container/Containers[0]/Containers[4],Single,1,Armor_Steel_Ancient_Head,1,1
Zone4_Undead_Tier2,Server/Drops/Prefabs/Zone4_Undead_Tier2.json,Prefabs,Container/Containers[0]/Containers[5],Single,1,Armor_Steel_Ancient_Legs,1,1
Zone4_Undead_Tier2,Server/Drops/Prefabs/Zone4_Undead_Tier2.json,Prefabs,Container/Containers[0]/Containers[6],Single,1,Weapon_Crossbow_Ancient_Steel,1,1
Zone4_Undead_Tier3,Server/Drops/Prefabs/Zone4_Undead_Tier3.json,Prefabs,Container/Containers[0]/Containers[0],Single,5,Ingredient_Fabric_Scrap_Linen,2,4
Zone4_Undead_Tier3,Server/Drops/Prefabs/Zone4_Undead_Tier3.json,Prefabs,Container/Containers[0]/Containers[1],Single,5,Ingredient_Bone_Fragment,1,3
Zone4_Undead_Tier3,Server/Drops/Prefabs/Zone4_Undead_Tier3.json,Prefabs,Container/Containers[0]/Containers[2],Single,1,Armor_Steel_Ancient_Chest,1,1
Zone4_Undead_Tier3,Server/Drops/Prefabs/Zone4_Undead_Tier3.json,Prefabs,Container/Containers[0]/Containers[3],Single,1,Armor_Steel_Ancient_Hands,1,1
Zone4_Undead_Tier3,Server/Drops/Prefabs/Zone4_Undead_Tier3.json,Prefabs,Container/Containers[0]/Containers[4],Single,1,Armor_Steel_Ancient_Head,1,1
Zone4_Undead_Tier3,Server/Drops/Prefabs/Zone4_Undead_Tier3.json,Prefabs,Container/Containers[0]/Containers[5],Single,1,Armor_Steel_Ancient_Legs,1,1
Zone4_Undead_Tier3,Server/Drops/Prefabs/Zone4_Undead_Tier3.json,Prefabs,Container/Containers[0]/Containers[6],Single,1,Weapon_Crossbow_Ancient_Steel,1,1
Rock_Crystal_Blue,Server/Drops/Rock/Crystal/Rock_Crystal_Blue.json,Rock,Container/Containers[0],Single,,Ingredient_Crystal_Cyan,4,5
Rock_Crystal_Blue_Large,Server/Drops/Rock/Crystal/Rock_Crystal_Blue_Large.json,Rock,Container/Containers[0],Single,,Ingredient_Crystal_Cyan,2,3
Rock_Crystal_Blue_Medium,Server/Drops/Rock/Crystal/Rock_Crystal_Blue_Medium.json,Rock,Container/Containers[0],Single,,Ingredient_Crystal_Cyan,1,2
Rock_Crystal_Blue_Small,Server/Drops/Rock/Crystal/Rock_Crystal_Blue_Small.json,Rock,Container/Containers[0],Single,,Ingredient_Crystal_Cyan,0,1
